Device details,,,,,CO2e data,,,,,,,,,,,,,,,,,,,,,,,,,Lifespan data,,,Weight data,,,Notes
ORDS Product Category,Family (as defined by CO2 source),order,model,model (grouped),Primary / CO2 Source (e.g. Manufacturer),Primary / CO2 source - external url,Primary / CO2 source - drive url,filename,Study name,Primary / CO2 Source date,CO2 Footprint (total) kg,,Total Embodied CO2 kg,Total Embodied CO2 % (as % of total footprint),CO2 Footprint (production) kg,CO2 Footprint (production) %,CO2 Footprint (transport) kg,CO2 Footprint (transport) %,CO2 Footprint (use) kg,CO2 Footprint (use) %,CO2 Footprint (EoL) kg,CO2 Footprint (EoL) %,DQI - Temporal representativeness,DQI - Technical representativeness,DQI - Reliability,DQI score - Temporal representativeness,DQI score - Technical representativeness,DQI score - Reliability,DQI score - TOTAL,Lifespan source - drive url,Lifespan source date,Lifespan (years),Weight source - drive url,Weight source date,Product Weight (kg),Notes
Mobile,iPhone,11,iPhone 6,iPhone,Apple,https://www.apple.com/environment/pdf/products/archive/2014/iPhone6_PER_sept2014.pdf,https://drive.google.com/file/d/1U5EHihyhu078GAAJ_aF3O5aarC5PJ97K/view?usp=drivesdk,iPhone6_PER_sept2014.pdf,,2014,95,,83.6,88.0%,80.75,85,2.85,3,10.45,11,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,10,iPhone 6s,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone6s_PER_sept2015.pdf,https://drive.google.com/file/d/1fZvkarE0nS9UgomO49JVwNME0YXHcCX-/view?usp=drivesdk,iPhone6s_PER_sept2015.pdf,,2015,54,,44.82,83.0%,43.2,80,1.62,3,8.64,16,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,9,iPhone 6s Plus,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone6sPlus_PER_sept2015.pdf,https://drive.google.com/file/d/1pbzmOg6eLLLf7wuynQ370A7EVXrR0J2O/view?usp=drivesdk,iPhone6sPlus_PER_sept2015.pdf,,2015,63,,51.03,81.0%,49.14,78,1.89,3,11.34,18,,1,Fair - Data less than 10 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,3,4,9,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,6,iPhone 7,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_7_PER_sept2017.pdf,https://drive.google.com/file/d/1NkpE0kPUg_f4-3yBGbYKIRzw9GRQBAKc/view?usp=drivesdk,iPhone_7_PER_sept2017.pdf,,2017,56,,45.36,81.0%,43.68,78,1.68,3,10.08,18,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,7,iPhone 7 Plus,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_7_Plus_PER_sept2017.pdf,https://drive.google.com/file/d/1p2kmqtN9_tkpMB20eoFvuZO_Wr2CkRL1/view?usp=drivesdk,iPhone_7_Plus_PER_sept2017.pdf,,2017,67,,54.27,81.0%,52.26,78,2.01,3,12.06,18,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,4,iPhone 8,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_8_PER_sept2017.pdf,https://drive.google.com/file/d/1wbiHlmxd3Em2h5W25-P9GzXH_KgYSOjE/view?usp=drivesdk,iPhone_8_PER_sept2017.pdf,,2017,57,,47.31,83.0%,45.6,80,1.71,3,9.12,16,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,5,iPhone 8 Plus,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_8_Plus_PER_sept2017.pdf,https://drive.google.com/file/d/1i65WNynOl8puzBB6XFdX_NZ-xwbm0gSQ/view?usp=drivesdk,iPhone_8_Plus_PER_sept2017.pdf,,2017,68,,55.76,82.0%,53.72,79,2.04,3,11.56,17,,1,Good - Data less than 5 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,3,4,10,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,8,iPhone SE (1st generation),iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_sept2017.pdf,https://drive.google.com/file/d/1oeRms0M77yzV9i5eNYuU4k7bCizfBAqv/view?usp=drivesdk,iPhone_SE_PER_sept2017.pdf,,2017,45,,39.15,87.0%,37.35,83,1.8,4,5.4,12,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,4,iPhone SE (2nd generation),iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_April2020.pdf,https://drive.google.com/file/d/12T56tExf7FyoXElfIMYEIJKiLSpF4YI3/view?usp=drivesdk,iPhone_SE_PER_April2020.pdf,,2020,57,,49.59,87.0%,47.88,84,1.71,3,6.84,12,,1,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,4,4,12,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,3,iPhone X,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_X_PER_sept2017.pdf,https://drive.google.com/file/d/1NMhVYqbiPqgxY8w2oE_lCJQja_v1MNtt/view?usp=drivesdk,iPhone_X_PER_sept2017.pdf,,2017,79,,64.78,82.0%,63.2,80,1.58,2,13.43,17,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,5,iPhone XR,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_XR_PER_sept2018.pdf,https://drive.google.com/file/d/1QcdJB1oI9UGTvXQrK8k729pr-dkk8imD/view?usp=drivesdk,iPhone_XR_PER_sept2018.pdf,,2018,62,,49.6,80.0%,47.12,76,2.48,4,11.78,19,,1,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,4,4,12,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,2,iPhone XS,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_XS_PER_sept2018.pdf,https://drive.google.com/file/d/1e-Se656BZYALE4mxYAkz5kh54sStMNsr/view?usp=drivesdk,iPhone_XS_PER_sept2018.pdf,,2018,70,,58.8,84.0%,56.7,81,2.1,3,10.5,15,,1,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,4,4,12,,,,,,,Apple data uses the EPEAT system
Mobile,iPhone,1,iPhone XS Max,iPhone,Apple,https://www.apple.com/environment/pdf/products/iphone/iPhone_XS_Max_PER_sept2018.pdf,https://drive.google.com/file/d/1Bv0Mz9A4O_04X0sQGuP9eHZASdke1bVM/view?usp=drivesdk,iPhone_XS_Max_PER_sept2018.pdf,,2018,77,,63.14,82.0%,60.83,79,2.31,3,13.09,17,,1,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,,,,,,,Apple data uses the EPEAT system
Mobile,Mobile Phone,1,9.P760,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/9.P760.pdf,https://drive.google.com/file/d/1F3JUHp5_hpgi1UptvZeQ5W-4C772EtXO/view?usp=drivesdk,9.P760.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,2,C195,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/C195.pdf,https://drive.google.com/file/d/11jf8bPKTRqXRaJStzGcXPYKviXL7se7N/view?usp=drivesdk,C195.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,3,C550,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/C550.pdf,https://drive.google.com/file/d/13e_oggX5yaOD5dfAxO3rqH9XwAB9aks2/view?usp=drivesdk,C550.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,4,C660,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/C660.pdf,https://drive.google.com/file/d/1oniPeCxxR2CRuthsHMIQ1ulH0GAu_8Hj/view?usp=drivesdk,C660.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,5,E400R,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/E400R.pdf,https://drive.google.com/file/d/1JRx6XuqORyyNMoEI_sz_7st4KNEqazNU/view?usp=drivesdk,E400R.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,6,E405f,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/E405f.pdf,https://drive.google.com/file/d/1luu5YXal4JvQJR31cbLlv63IaIDmkYM_/view?usp=drivesdk,E405f.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,7,E730,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/E730.pdf,https://drive.google.com/file/d/1jo7Pta0Mw_2zDU_hGW5X00CcYl20VzvJ/view?usp=drivesdk,E730.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,8,LG-A100,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A100.pdf,https://drive.google.com/file/d/1MxhJ0CmPslD1bsMjE1ZB3HHH9-T7vZ0f/view?usp=drivesdk,LG-A100.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,9,LG-A100a,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A100a.pdf,https://drive.google.com/file/d/1GLnAyKDfmO42JW-VIslRMAblS1Id20lx/view?usp=drivesdk,LG-A100a.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,10,LG-A170,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A170.pdf,https://drive.google.com/file/d/194-_n2EgmNJqsC_2TpWNPSl6SIIlOTwT/view?usp=drivesdk,LG-A170.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,11,LG-A175,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A175.pdf,https://drive.google.com/file/d/1DR_BN5GRMAxwViSdgbbXLT16OrXF4goU/view?usp=drivesdk,LG-A175.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,12,LG-A175a,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A175a.pdf,https://drive.google.com/file/d/148RR644y44kurRtl967uAlbGAvJgalzj/view?usp=drivesdk,LG-A175a.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,13,LG-A180,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A180.pdf,https://drive.google.com/file/d/17AB-s_wLjZCHlo2g499jxWny1VR9yJrh/view?usp=drivesdk,LG-A180.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,14,LG-A180a,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A180a.pdf,https://drive.google.com/file/d/1F03pOTak_MN3hzEZcwGQ53r6zuoel-i_/view?usp=drivesdk,LG-A180a.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,15,LG-A190,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A190.pdf,https://drive.google.com/file/d/19eSoJ40mHo-7CdZbYIgAFfFJANTRn62J/view?usp=drivesdk,LG-A190.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,16,LG-A190a,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A190a.pdf,https://drive.google.com/file/d/1-1U83w8yc4GqEHG4eErJkvxHdiENG7qB/view?usp=drivesdk,LG-A190a.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,17,LG-A200,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A200.pdf,https://drive.google.com/file/d/1CdQPM35az-m3sdrPWr77DmMn1hEElUNi/view?usp=drivesdk,LG-A200.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,18,LG-A210,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A210.pdf,https://drive.google.com/file/d/1wRvWEhzXy0C7_ZUsH03mPoBi445lgiUz/view?usp=drivesdk,LG-A210.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,19,LG-A210a,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A210a.pdf,https://drive.google.com/file/d/1vcDMa_lK-ypXFQfBUUFn95W-HG1QqsjF/view?usp=drivesdk,LG-A210a.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,20,LG-A225,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A225.pdf,https://drive.google.com/file/d/1hVMennf3_VH-XuoSd9Mbdih7Y56LrBaJ/view?usp=drivesdk,LG-A225.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,21,LG-A250,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A250.pdf,https://drive.google.com/file/d/1lxLoSO24rSuQEdalwCZs65qVTs_bfaDp/view?usp=drivesdk,LG-A250.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,22,LG-A447,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-A447.pdf,https://drive.google.com/file/d/1D8ROXiuJUVrIz4xhNITNy-f7dp3-w-XQ/view?usp=drivesdk,LG-A447.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,23,LG-C330,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C330.pdf,https://drive.google.com/file/d/14G7zRlFpMvBQfoCAAw391k2pR-vD2dgT/view?usp=drivesdk,LG-C330.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,24,LG-C330i,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C330i.pdf,https://drive.google.com/file/d/1CSjZ7ZdW2SYFrOeKBhXNbWNawhKFUxnk/view?usp=drivesdk,LG-C330i.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,25,LG-C360,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C360.pdf,https://drive.google.com/file/d/1jldzcwQdb5MmLCEf_Ys7VsuFdhFxjZdV/view?usp=drivesdk,LG-C360.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,26,LG-C365,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C365.pdf,https://drive.google.com/file/d/17qXEA7CXKucXukD5gHAqJ5rrzDaWeyUL/view?usp=drivesdk,LG-C365.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,27,LG-C375,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C375.pdf,https://drive.google.com/file/d/1SR_oOwqz6uJJ2i8dDYCPbMmZAhRnnJLi/view?usp=drivesdk,LG-C375.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,28,LG-C555,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-C555.pdf,https://drive.google.com/file/d/1Z8XKxd6tZ6ChtkfjDTduSvba2bscElMo/view?usp=drivesdk,LG-C555.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,29,LG-E460,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-E460.pdf,https://drive.google.com/file/d/1AU0-_psbeEsv3BSZIdeFhtEgUdrAhKK2/view?usp=drivesdk,LG-E460.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,30,LG-E510,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-E510.pdf,https://drive.google.com/file/d/1yZXw7rjaelv3DUrGVZuMeu_TKhwrDmki/view?usp=drivesdk,LG-E510.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,31,LG-E975,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-E975.pdf,https://drive.google.com/file/d/1s8mqbiV14B6iQa_rJH5eiLdxAch7SF5K/view?usp=drivesdk,LG-E975.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,32,LG-L35G,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-L35G.pdf,https://drive.google.com/file/d/1cqCmVAVh7gETeKbv5VfvpbPe9_9I8TEW/view?usp=drivesdk,LG-L35G.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,33,LG-MS910,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-MS910.pdf,https://drive.google.com/file/d/1XNcMC-gIwxwXLVwJsZQKf4FWcAD2XOme/view?usp=drivesdk,LG-MS910.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,34,LG-P692,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-P692.pdf,https://drive.google.com/file/d/1ZQtGjHwD1eoUZua0BUf5wVnbtxIIHMts/view?usp=drivesdk,LG-P692.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,35,LG-P880,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-P880.pdf,https://drive.google.com/file/d/19xCMxrdisvX4n9zNlPu3aSTht78Z4fsK/view?usp=drivesdk,LG-P880.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,36,LG-P920,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-P920.pdf,https://drive.google.com/file/d/1KjNbkre5BR586SGWbCbN-CyuuiR2SUgr/view?usp=drivesdk,LG-P920.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,37,LG-P990,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-P990.pdf,https://drive.google.com/file/d/1MOTuTQJxxn1S5DkUXDkKa4Egl0Nh2w7r/view?usp=drivesdk,LG-P990.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,38,LG-P999DW,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-P999DW.pdf,https://drive.google.com/file/d/1-jZOXSg_BW26C6nPahbz2LshmklmVo6_/view?usp=drivesdk,LG-P999DW.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,39,LG-T385b,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T385b.pdf,https://drive.google.com/file/d/18wyq1VycHOf362T0fVBIQcFQ7pcctkGy/view?usp=drivesdk,LG-T385b.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,40,LG-T500,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T500.pdf,https://drive.google.com/file/d/1MQBjPFOvA7fuWp5XsmONJrUhMbVJRc3f/view?usp=drivesdk,LG-T500.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,41,LG-T505,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T505.pdf,https://drive.google.com/file/d/1ef3cPf_6Kh8TiDVvNADFKzMjsfdx3ojy/view?usp=drivesdk,LG-T505.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,42,LG-T510,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T510.pdf,https://drive.google.com/file/d/1m0stZR13oYL7qMQdm4_-MUTSFJ2Rb9Q3/view?usp=drivesdk,LG-T510.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,43,LG-T515,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T515.pdf,https://drive.google.com/file/d/1XdHyx_i5evJULl-E9LtbdEQpH7wSoe9s/view?usp=drivesdk,LG-T515.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,44,LG-T530,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T530.pdf,https://drive.google.com/file/d/1a95JpgViDDUTrkzw71z_pPGbsjKZfq2o/view?usp=drivesdk,LG-T530.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,45,LG-T565b,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-T565b.pdf,https://drive.google.com/file/d/1FURx5Ksbo97ex7jCS93MolorA0T9LsrT/view?usp=drivesdk,LG-T565b.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,46,LG-V900,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LG-V900.pdf,https://drive.google.com/file/d/1QScDHCCABfq5HO5VtFpCjYmjFRNX4uAO/view?usp=drivesdk,LG-V900.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,47,LGA340,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGA340.pdf,https://drive.google.com/file/d/1yvc_vf4uh7XIFQPThgM8iRLcDwTZipif/view?usp=drivesdk,LGA340.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,48,LGC395,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGC395.pdf,https://drive.google.com/file/d/1aeiu_eaw-g5peAjoFfqzghF7qSjvlBsm/view?usp=drivesdk,LGC395.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,49,LGE400,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGE400.pdf,https://drive.google.com/file/d/1D-a5WLriNDNFo_7fngIgRVWPw0rs-4JP/view?usp=drivesdk,LGE400.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,50,LGE430,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGE430.pdf,https://drive.google.com/file/d/1xPiHQ6soH-Ca_3uA80L6lTtcTi7BaGwb/view?usp=drivesdk,LGE430.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,51,LGE610v,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGE610v.pdf,https://drive.google.com/file/d/17Q5crLF_qvglJuq2P8RzKuevYHhhFfo8/view?usp=drivesdk,LGE610v.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,52,LGE960,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGE960.pdf,https://drive.google.com/file/d/1AcV7ButyOGLMOoOxr7ExfTbwhrZL9k2C/view?usp=drivesdk,LGE960.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,53,LGL45C,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGL45C.pdf,https://drive.google.com/file/d/135fcan8yUXSEF2csBb9IiQC5XfffbMx7/view?usp=drivesdk,LGL45C.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,54,LGMS770,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGMS770.pdf,https://drive.google.com/file/d/1QlERzCRBR8mNVRPkm6pXGyJqEbnjOCsA/view?usp=drivesdk,LGMS770.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,55,LGP710,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGP710.pdf,https://drive.google.com/file/d/1RoRYrPZpnJdxzfqIp8tAG804qjge3rc7/view?usp=drivesdk,LGP710.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,56,LGP720,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGP720.pdf,https://drive.google.com/file/d/1m3RFsB7qJtv1CHYb3RRVC0QiICuBXwtJ/view?usp=drivesdk,LGP720.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,57,LGP935,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGP935.pdf,https://drive.google.com/file/d/1ZZXnR5Q6DwMxi6fffsCHQ9PMv0iLFhK_/view?usp=drivesdk,LGP935.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
Mobile,Mobile Phone,58,LGP936,,LG,https://www.lg.com/global/sustainability/environment/greener-products/category/UK/Mobile%20Phone/LGP936.pdf,https://drive.google.com/file/d/14w2_54wdCr_JWVy7UxsynQeET5vWoxCp/view?usp=drivesdk,LGP936.pdf,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
